,시군구법정동번지코드,시군구법정동번코드,시군구법정동코드,본번,부번,사용량_KWH,시도명,시군구명,법정동명,새주소대로로코드,새주소대로로명,새주소본번,새주소부번
403426,36110330216410,3611033021641,3611033021,641,0,2358,세종특별자치시,세종특별자치시,부강면 부강리,-,-,-,-
403427,36110330216711,3611033021671,3611033021,671,1,24963,세종특별자치시,세종특별자치시,부강면 부강리,361103240044.0,시목부강로,608.0,7.0
403466,361103302567613,3611033025676,3611033025,676,13,215,세종특별자치시,세종특별자치시,부강면 문곡리,361103240036.0,부강외천로,186.0,20.0
403428,36110330217170,3611033021717,3611033021,717,0,100,세종특별자치시,세종특별자치시,부강면 부강리,-,-,-,-
403430,36110330217760,3611033021776,3611033021,776,0,3924,세종특별자치시,세종특별자치시,부강면 부강리,361104574702.0,구들기길,23.0,0.0
403431,36110330217763,3611033021776,3611033021,776,3,3939,세종특별자치시,세종특별자치시,부강면 부강리,361104574702.0,구들기길,17.0,0.0
403432,361103302197010,3611033021970,3611033021,970,10,82,세종특별자치시,세종특별자치시,부강면 부강리,361104574720.0,부강신대길,72.0,21.0
403433,361103302197513,3611033021975,3611033021,975,13,166,세종특별자치시,세종특별자치시,부강면 부강리,361104574720.0,부강신대길,56.0,32.0
403434,361103302197513,3611033021975,3611033021,975,13,166,세종특별자치시,세종특별자치시,부강면 부강리,361104574720.0,부강신대길,56.0,22.0
403435,361103302198712,3611033021987,3611033021,987,12,85,세종특별자치시,세종특별자치시,부강면 부강리,-,-,-,-
403436,36110330219891,3611033021989,3611033021,989,1,2867,세종특별자치시,세종특별자치시,부강면 부강리,361104574720.0,부강신대길,34.0,0.0
403437,36110330219901,3611033021990,3611033021,990,1,82,세종특별자치시,세종특별자치시,부강면 부강리,-,-,-,-
403438,36110330219991,3611033021999,3611033021,999,1,7360,세종특별자치시,세종특별자치시,부강면 부강리,361104574720.0,부강신대길,10.0,0.0
403439,361103302110021,36110330211002,3611033021,1002,1,3856,세종특별자치시,세종특별자치시,부강면 부강리,361103258069.0,청연로,141.0,0.0
403429,361103302172310,3611033021723,3611033021,723,10,455,세종특별자치시,세종특별자치시,부강면 부강리,361104574702.0,구들기길,12.0,20.0
403417,36110330214853,3611033021485,3611033021,485,3,52,세종특별자치시,세종특별자치시,부강면 부강리,361104574721.0,부촌길,11.0,8.0
403467,36110330257050,3611033025705,3611033025,705,0,2357,세종특별자치시,세종특별자치시,부강면 문곡리,361103240036.0,부강외천로,218.0,0.0
403613,36110110006640,3611011000664,3611011000,664,0,71354,세종특별자치시,세종특별자치시,어진동,361103258074.0,가름로,170.0,14.0
403640,361101120013980,36110112001398,3611011200,1398,0,109,세종특별자치시,세종특별자치시,고운동,361103258105.0,만남로,170.0,0.0
403641,361101120014070,36110112001407,3611011200,1407,0,7342,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403642,361101120015250,36110112001525,3611011200,1525,0,4104,세종특별자치시,세종특별자치시,고운동,361104853202.0,고운서2길,8.0,0.0
403643,361101120015300,36110112001530,3611011200,1530,0,4626,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403644,361101120017220,36110112001722,3611011200,1722,0,24511,세종특별자치시,세종특별자치시,고운동,361104853496.0,고운서길,13.0,0.0
403645,361101120017290,36110112001729,3611011200,1729,0,16641,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403646,361101120017310,36110112001731,3611011200,1731,0,7974,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403647,361101120018980,36110112001898,3611011200,1898,0,5832,세종특별자치시,세종특별자치시,고운동,361104574746.0,만남로1길,3.0,0.0
403648,361101120020940,36110112002094,3611011200,2094,0,64672,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403649,3611011200740,361101120074,3611011200,74,0,153,세종특별자치시,세종특별자치시,고운동,361103258105.0,만남로,264.0,0.0
403650,36110112001750,3611011200175,3611011200,175,0,439809,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403651,3611011300764,361101130076,3611011300,76,4,320505,세종특별자치시,세종특별자치시,아름동,-,-,-,-
403652,3611011300791,361101130079,3611011300,79,1,37474,세종특별자치시,세종특별자치시,아름동,-,-,-,-
403653,3611011300810,361101130081,3611011300,81,0,241156,세종특별자치시,세종특별자치시,아름동,-,-,-,-
403654,36110113008160,3611011300816,3611011300,816,0,14966,세종특별자치시,세종특별자치시,아름동,361103000189.0,세종로,1328.0,0.0
403655,36110113008230,3611011300823,3611011300,823,0,9851,세종특별자치시,세종특별자치시,아름동,-,-,-,-
403659,361101130012460,36110113001246,3611011300,1246,0,2608,세종특별자치시,세종특별자치시,아름동,361103258103.0,달빛로,196.0,0.0
402328,3611025034251,361102503425,3611025034,25,1,49,세종특별자치시,세종특별자치시,조치원읍 서창리,-,-,-,-
403656,36110113008970,3611011300897,3611011300,897,0,5472,세종특별자치시,세종특별자치시,아름동,-,-,-,-
403658,361101130011780,36110113001178,3611011300,1178,0,7575,세종특별자치시,세종특별자치시,아름동,361103258103.0,달빛로,222.0,0.0
403657,361101130011650,36110113001165,3611011300,1165,0,6137,세종특별자치시,세종특별자치시,아름동,361103258104.0,달빛1로,311.0,0.0
403639,361101120013980,36110112001398,3611011200,1398,0,109,세종특별자치시,세종특별자치시,고운동,361103258105.0,만남로,174.0,0.0
403638,361101120013950,36110112001395,3611011200,1395,0,7557,세종특별자치시,세종특별자치시,고운동,361103258105.0,만남로,187.0,0.0
403637,361101120013861,36110112001386,3611011200,1386,1,735,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403636,361101120013840,36110112001384,3611011200,1384,0,580,세종특별자치시,세종특별자치시,고운동,361103258105.0,만남로,227.0,0.0
403614,3611011000680,361101100068,3611011000,68,0,485376,세종특별자치시,세종특별자치시,어진동,-,-,-,-
403615,361101110013,36110111001,3611011100,1,3,69710,세종특별자치시,세종특별자치시,종촌동,-,-,-,-
403616,361101110080,36110111008,3611011100,8,0,250,세종특별자치시,세종특별자치시,종촌동,-,-,-,-
403617,3611011100972,361101110097,3611011100,97,2,260,세종특별자치시,세종특별자치시,종촌동,-,-,-,-
403618,361101110015189,3611011100151,3611011100,151,89,42556,세종특별자치시,세종특별자치시,종촌동,-,-,-,-
403619,3611011100151104,3611011100151,3611011100,151,104,17916,세종특별자치시,세종특별자치시,종촌동,-,-,-,-
403620,36110111006400,3611011100640,3611011100,640,0,747577,세종특별자치시,세종특별자치시,종촌동,361103258082.0,도움3로,160.0,0.0
403621,36110111006440,3611011100644,3611011100,644,0,102105,세종특별자치시,세종특별자치시,종촌동,361103258104.0,달빛1로,74.0,0.0
403622,36110111006520,3611011100652,3611011100,652,0,5479,세종특별자치시,세종특별자치시,종촌동,361103258103.0,달빛로,80.0,0.0
403623,36110111006530,3611011100653,3611011100,653,0,13021,세종특별자치시,세종특별자치시,종촌동,361103258082.0,도움3로,68.0,0.0
403612,36110110006510,3611011000651,3611011000,651,0,10738,세종특별자치시,세종특별자치시,어진동,-,-,-,-
403624,36110111006560,3611011100656,3611011100,656,0,200748,세종특별자치시,세종특별자치시,종촌동,361103258080.0,도움1로,74.0,0.0
403626,36110111006640,3611011100664,3611011100,664,0,9673,세종특별자치시,세종특별자치시,종촌동,361103258103.0,달빛로,53.0,0.0
403627,36110111006830,3611011100683,3611011100,683,0,8272,세종특별자치시,세종특별자치시,종촌동,361103258104.0,달빛1로,39.0,0.0
403628,36110111006840,3611011100684,3611011100,684,0,104,세종특별자치시,세종특별자치시,종촌동,361103258080.0,도움1로,160.0,0.0
403629,36110111006840,3611011100684,3611011100,684,0,104,세종특별자치시,세종특별자치시,종촌동,361103258080.0,도움1로,164.0,0.0
403630,3611011100110,361101110011,3611011100,11,0,268201,세종특별자치시,세종특별자치시,종촌동,-,-,-,-
403631,3611011100290,361101110029,3611011100,29,0,669442,세종특별자치시,세종특별자치시,종촌동,-,-,-,-
403632,36110112004890,3611011200489,3611011200,489,0,8674,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403633,36110112007011,3611011200701,3611011200,701,1,2553,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403634,3611011200739117,3611011200739,3611011200,739,117,2206,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403635,36110112007470,3611011200747,3611011200,747,0,5847,세종특별자치시,세종특별자치시,고운동,-,-,-,-
403625,36110111006590,3611011100659,3611011100,659,0,322,세종특별자치시,세종특별자치시,종촌동,361103258103.0,달빛로,59.0,0.0
